sku_id,category_id,period,qty_total
599703217,672241,2025-02-24,0.8652705389121316
599703217,672241,2025-03-03,4.365254948931769
746436995,672241,2024-11-25,0.35829656800191534
746436995,672241,2024-12-02,-0.11962269451512225
746436995,672241,2024-12-09,-0.09784754129922307
746436995,672241,2024-12-16,-0.07635493924941256
746436995,672241,2024-12-23,-0.05514254714884309
746436995,672241,2024-12-30,1.465729695475909
746436995,672241,2025-01-06,0.9864000934706297
746436995,672241,2025-01-13,0.0068110098091062055
746436995,672241,2025-01-20,0.5268871895166265
746436995,672241,2025-01-27,0.046731039450833456
746436995,672241,2025-02-03,0.06628497470590111
746436995,672241,2025-02-10,0.08557047412491925
746436995,672241,2025-02-17,0.6045674822533289
746436995,672241,2025-02-24,0.6233162398292433
746436995,672241,2025-03-03,0.1418166800711389
2709580011,672241,2024-11-25,1.2692287001100822
2709580011,672241,2024-12-02,1.2692288299391143
2709580011,672241,2024-12-09,1.2692285555860972
2709580011,672241,2024-12-16,1.2692288582289684
2709580011,672241,2024-12-23,1.269228869045873
2709580011,672241,2024-12-30,1.2692288716527877
2709580011,672241,2025-01-06,1.2692288621873355
2709580011,672241,2025-01-13,1.2692286044222718
2709580011,672241,2025-01-20,1.2692287922708065
2709580011,672241,2025-01-27,1.2692287013134247
2709580011,672241,2025-02-03,1.7692289357335094
2709580011,672241,2025-02-10,1.269228727832281
2709580011,672241,2025-02-17,1.7692286209515655
2709580011,672241,2025-02-24,1.7692286036737888
2709580011,672241,2025-03-03,2.7692288262861617
2709580215,672241,2024-11-25,2.067224529747077
2709580215,672241,2024-12-02,1.0672299112490342
2709580215,672241,2024-12-09,1.5672445007290254
2709580215,672241,2024-12-16,1.5672523152238584
2709580215,672241,2024-12-23,1.0672669475208894
2709580215,672241,2024-12-30,1.567276026632774
2709580215,672241,2025-01-06,1.067288559013068
2709580215,672241,2025-01-13,1.0672977975201938
2709580215,672241,2025-01-20,1.0673060639518592
2709580215,672241,2025-01-27,1.0673139005468206
2709580215,672241,2025-02-03,1.0673201884630517
2709580215,672241,2025-02-10,1.0673271522725556
2709580215,672241,2025-02-17,1.0673330128817458
2709580215,672241,2025-02-24,1.0673381030278126
2709580215,672241,2025-03-03,1.5673395396779082
2787887686,672241,2024-11-25,1.6733229266071505
2787887686,672241,2024-12-02,4.67318781517366
2787887686,672241,2024-12-09,-3.3268089810627526
2787887686,672241,2024-12-16,-2.8270250599862603
2787887686,672241,2024-12-23,-3.326962385431189
2787887686,672241,2024-12-30,-3.327056944039602
2787887686,672241,2025-01-06,-3.3271314988950693
2787887686,672241,2025-01-13,-3.3271219523462032
2787887686,672241,2025-01-20,-3.3270181412591704
2787887686,672241,2025-01-27,-3.3268453699448157
2787887686,672241,2025-02-03,-3.3267065400744027
2787887686,672241,2025-02-10,-2.8265865642392605
2787887686,672241,2025-02-17,-3.326635887829239
2787887686,672241,2025-02-24,-0.8267674003552888
2787887686,672241,2025-03-03,-2.826868201961574
3022776581,672241,2024-11-25,1.6188625331832576
3022776581,672241,2024-12-02,0.6188942312713369
3022776581,672241,2024-12-09,0.6189305103396452
3022776581,672241,2024-12-16,0.6191296336593755
3022776581,672241,2024-12-23,0.6190470791211989
3022776581,672241,2024-12-30,0.618954430978967
3022776581,672241,2025-01-06,0.6190804233124753
3022776581,672241,2025-01-13,0.6191741384643249
3022776581,672241,2025-01-20,1.1191912242196276
3022776581,672241,2025-01-27,0.6192760120658637
3022776581,672241,2025-02-03,0.6194166166590509
3022776581,672241,2025-02-10,1.619475161043449
3022776581,672241,2025-02-17,0.6194295925249784
3022776581,672241,2025-02-24,0.6193577452066252
3022776581,672241,2025-03-03,1.619313164294606
3022776731,672241,2024-11-25,0.38634976648711716
3022776731,672241,2024-12-02,-0.11378816920881285
3022776731,672241,2024-12-09,-0.11389484106766576
3022776731,672241,2024-12-16,-0.1139884937282857
3022776731,672241,2024-12-23,-0.11407053467180595
3022776731,672241,2024-12-30,0.3858786437304492
3022776731,672241,2025-01-06,0.3857746725035105
3022776731,672241,2025-01-13,-0.11426291705342403
3022776731,672241,2025-01-20,-0.11430994555963625
3022776731,672241,2025-01-27,0.38567049092649797
3022776731,672241,2025-02-03,0.3855945281417635
3022776731,672241,2025-02-10,-0.1144179829315812
3022776731,672241,2025-02-17,0.3855367041588885
3022776731,672241,2025-02-24,0.385559361424099
3022776731,672241,2025-03-03,0.3855495652837341
3238598023,672241,2024-11-25,-0.1497614378701837
3238598023,672241,2024-12-02,-0.17445939935949872
3238598023,672241,2024-12-09,-0.19886217189090746
3238598023,672241,2024-12-16,-0.2229706682024593
3238598023,672241,2024-12-23,0.2532081407141784
3238598023,672241,2024-12-30,0.7296760805607089
3238598023,672241,2025-01-06,-0.2935502720260857
3238598023,672241,2025-01-13,0.18349581258995828
3238598023,672241,2025-01-20,-0.33915491493257244
3238598023,672241,2025-01-27,-0.3615195641027453
3238598023,672241,2025-02-03,-0.3835911678267707
3238598023,672241,2025-02-10,-0.4053695309187918
3238598023,672241,2025-02-17,-0.42685418761475685
3238598023,672241,2025-02-24,0.051948126339345896
3238598023,672241,2025-03-03,0.5310402602044322
3252722291,672241,2024-11-25,-0.22872010336919404
3252722291,672241,2024-12-02,0.27127857922595083
3252722291,672241,2024-12-09,-0.22867964524382625
3252722291,672241,2024-12-16,-0.22860979324682498
3252722291,672241,2024-12-23,-0.22853652661828447
3252722291,672241,2024-12-30,-0.22847093093501158
3252722291,672241,2025-01-06,-0.22842248039166782
3252722291,672241,2025-01-13,-0.22839532320883763
3252722291,672241,2025-01-20,0.2715999797571592
3252722291,672241,2025-01-27,-0.2284124112607735
3252722291,672241,2025-02-03,-0.22844266942167643
3252722291,672241,2025-02-10,-0.22847042942901422
3252722291,672241,2025-02-17,-0.22848977251494365
3252722291,672241,2025-02-24,0.27149080030247774
3252722291,672241,2025-03-03,-0.22850946518883872
3576081009,672241,2024-11-25,-0.04878441058973221
3576081009,672241,2024-12-02,-0.04895999852734641
3576081009,672241,2024-12-09,0.4506627882777722
3576081009,672241,2024-12-16,-0.049257531941599
3576081009,672241,2024-12-23,-0.04938229928836549
3576081009,672241,2024-12-30,-0.04950386653340161
3576081009,672241,2025-01-06,0.45058187369025654
3576081009,672241,2025-01-13,-0.04978199895542648
3576081009,672241,2025-01-20,-0.0499314128424793
3576081009,672241,2025-01-27,0.9495014521863867
3576081009,672241,2025-02-03,-0.05016372600446305
3576081009,672241,2025-02-10,-0.050247994771651566
3576081009,672241,2025-02-17,0.4498749289355934
3576081009,672241,2025-02-24,-0.050455442659503386
3576081009,672241,2025-03-03,-0.050579828459987236
3577564803,672241,2024-11-25,5.764587198442142
3577564803,672241,2024-12-02,5.860180519799734
3577564803,672241,2024-12-09,5.454522639458347
3577564803,672241,2024-12-16,5.547600055853083
3577564803,672241,2024-12-23,5.639412937990707
3577564803,672241,2024-12-30,5.729965454809668
3577564803,672241,2025-01-06,7.319273703475109
3577564803,672241,2025-01-13,7.407343784541658
3577564803,672241,2025-01-20,6.994170600904439
3577564803,672241,2025-01-27,7.57975855295603
3577564803,672241,2025-02-03,6.6641206299050655
3577564803,672241,2025-02-10,7.247264234367158
3577564803,672241,2025-02-17,8.329200625771287
3577564803,672241,2025-02-24,7.409919356672957
3577564803,672241,2025-03-03,6.989412833612581
3691275758,672241,2024-11-25,-0.02997641736556564
3691275758,672241,2024-12-02,-0.03823282111906967
3691275758,672241,2024-12-09,-0.046394256253000504
3691275758,672241,2024-12-16,-0.05446023926078389
3691275758,672241,2024-12-23,0.4375644013464983
3691275758,672241,2024-12-30,-0.07029866153468778
3691275758,672241,2025-01-06,-0.07807050771268942
3691275758,672241,2025-01-13,-0.08574626796451601
3691275758,672241,2025-01-20,0.4066685783915686
3691275758,672241,2025-01-27,-0.10080411636751077
3691275758,672241,2025-02-03,-0.1081856611154001
3691275758,672241,2025-02-10,-0.11547085948274378
3691275758,672241,2025-02-17,-0.12265918657838874
3691275758,672241,2025-02-24,-0.1297504179613912
3691275758,672241,2025-03-03,0.3632605647772666
3692477582,672241,2024-11-25,-0.028829475705129063
3692477582,672241,2024-12-02,-0.028835324124698976
3692477582,672241,2024-12-09,-0.028836665520439987
3692477582,672241,2024-12-16,-0.028836031061254357
3692477582,672241,2024-12-23,-0.02883553970416676
3692477582,672241,2024-12-30,-0.028834854887625567
3692477582,672241,2025-01-06,-0.02883450942173264
3692477582,672241,2025-01-13,-0.028834776864203798
3692477582,672241,2025-01-20,-0.028835826207719188
3692477582,672241,2025-01-27,-0.028837717464317833
3692477582,672241,2025-02-03,-0.02884043519561235
3692477582,672241,2025-02-10,-0.028843908181984988
3692477582,672241,2025-02-17,-0.028848050606683148
3692477582,672241,2025-02-24,-0.0288527636408806
3692477582,672241,2025-03-03,-0.02885794752988062
3693412504,672241,2024-11-25,0.0
3693412504,672241,2024-12-02,0.0
3693412504,672241,2024-12-09,0.0
3693412504,672241,2024-12-16,0.0
3693412504,672241,2024-12-23,0.0
3693412504,672241,2024-12-30,0.0
3693412504,672241,2025-01-06,0.0
3693412504,672241,2025-01-13,0.0
3693412504,672241,2025-01-20,0.0
3693412504,672241,2025-01-27,0.0
3693412504,672241,2025-02-03,0.0
3693412504,672241,2025-02-10,0.0
3693412504,672241,2025-02-17,0.0
3693412504,672241,2025-02-24,0.0
3693412504,672241,2025-03-03,0.0
3867746102,672241,2024-11-25,0.11570804367250195
3867746102,672241,2024-12-02,0.11563804373589845
3867746102,672241,2024-12-09,0.11557502325227753
3867746102,672241,2024-12-16,0.1155175481620247
3867746102,672241,2024-12-23,0.11546436166021923
3867746102,672241,2024-12-30,0.11541620910281628
3867746102,672241,2025-01-06,0.11537404841075198
3867746102,672241,2025-01-13,0.1153367337618558
3867746102,672241,2025-01-20,0.11530384027439845
3867746102,672241,2025-01-27,0.11527547082454474
3867746102,672241,2025-02-03,0.11525022924971011
3867746102,672241,2025-02-10,0.11523046601374119
3867746102,672241,2025-02-17,0.11521460736071386
3867746102,672241,2025-02-24,0.11520155402238136
3867746102,672241,2025-03-03,0.11519212434057974
3880204628,672241,2024-11-25,1.202683924503941
3880204628,672241,2024-12-02,0.20252979467926197
3880204628,672241,2024-12-09,0.20242912241473698
3880204628,672241,2024-12-16,0.20233448809698631
3880204628,672241,2024-12-23,0.20224758107712673
3880204628,672241,2024-12-30,0.20216967566086397
3880204628,672241,2025-01-06,0.20210167836592607
3880204628,672241,2025-01-13,1.2020001453016713
3880204628,672241,2025-01-20,0.2019014208889794
3880204628,672241,2025-01-27,0.20186355496522293
3880204628,672241,2025-02-03,0.20183688861599522
3880204628,672241,2025-02-10,0.20182087281012034
3880204628,672241,2025-02-17,0.20181518390529365
3880204628,672241,2025-02-24,0.20181903592234268
3880204628,672241,2025-03-03,0.201831627147326
3926767355,672241,2024-11-25,-0.030343528926792873
3926767355,672241,2024-12-02,-0.03016018646282076
3926767355,672241,2024-12-09,-0.029978006768707405
3926767355,672241,2024-12-16,-0.029797328231048165
3926767355,672241,2024-12-23,-0.029618074030062197
3926767355,672241,2024-12-30,-0.029440468664902464
3926767355,672241,2025-01-06,0.4708414689933532
3926767355,672241,2025-01-13,-0.02904885821517464
3926767355,672241,2025-01-20,-0.02895607897528482
3926767355,672241,2025-01-27,0.47124056518187696
3926767355,672241,2025-02-03,-0.028735688619603683
3926767355,672241,2025-02-10,-0.028729421727517357
3926767355,672241,2025-02-17,-0.028726031271583047
3926767355,672241,2025-02-24,-0.02872373983627563
3926767355,672241,2025-03-03,-0.028719090465130326
4079053893,672241,2024-11-25,0.7131013185930992
4079053893,672241,2024-12-02,0.7131512465895091
4079053893,672241,2024-12-09,1.2131650500033582
4079053893,672241,2024-12-16,0.7130446979347927
4079053893,672241,2024-12-23,1.7130007617517449
4079053893,672241,2024-12-30,2.7130301103696937
4079053893,672241,2025-01-06,1.2130112280682526
4079053893,672241,2025-01-13,0.7131100344358229
4079053893,672241,2025-01-20,0.7131847753803348
4079053893,672241,2025-01-27,0.7131865000378341
4079053893,672241,2025-02-03,1.7132506780870003
4079053893,672241,2025-02-10,0.7131842009836926
4079053893,672241,2025-02-17,0.7131657329794079
4079053893,672241,2025-02-24,1.7131812511843647
4079053893,672241,2025-03-03,2.2132248802711922
4166277217,672241,2024-11-25,3.568881930233715
4166277217,672241,2024-12-02,3.568801275064974
4166277217,672241,2024-12-09,3.568742254782737
4166277217,672241,2024-12-16,3.568687072789069
4166277217,672241,2024-12-23,3.5686332468459314
4166277217,672241,2024-12-30,3.56858991073967
4166277217,672241,2025-01-06,3.568562807130147
4166277217,672241,2025-01-13,3.568546181086475
4166277217,672241,2025-01-20,3.5685404009108432
4166277217,672241,2025-01-27,3.5685527022395584
4166277217,672241,2025-02-03,4.068557722024925
4166277217,672241,2025-02-10,4.0685558945481235
4166277217,672241,2025-02-17,4.068525911356502
4166277217,672241,2025-02-24,3.568514859470999
4166277217,672241,2025-03-03,4.568482628093427
4203509252,672241,2024-11-25,0.9922085098381515
4203509252,672241,2024-12-02,1.0037817674735912
4203509252,672241,2024-12-09,1.0150686762472467
4203509252,672241,2024-12-16,1.0260716622050319
4203509252,672241,2024-12-23,1.036792125788428
4203509252,672241,2024-12-30,1.0472324109205295
4203509252,672241,2025-01-06,1.0573939420952247
4203509252,672241,2025-01-13,1.0672778947911188
4203509252,672241,2025-01-20,1.0768849150467326
4203509252,672241,2025-01-27,1.0862171031767816
4203509252,672241,2025-02-03,1.0952736469616662
4203509252,672241,2025-02-10,1.1040555843344453
4203509252,672241,2025-02-17,1.1125627481368132
4203509252,672241,2025-02-24,1.1207953128337473
4203509252,672241,2025-03-03,1.1287534660139318
4233243369,672241,2024-11-25,0.6325553812587855
4233243369,672241,2024-12-02,0.6326791753426223
4233243369,672241,2024-12-09,0.6327432369081074
4233243369,672241,2024-12-16,0.6327264410032862
4233243369,672241,2024-12-23,0.6327163445483954
4233243369,672241,2024-12-30,0.6327147662073018
4233243369,672241,2025-01-06,0.6326843369740056
4233243369,672241,2025-01-13,0.6326028630240811
4233243369,672241,2025-01-20,0.632466303268804
4233243369,672241,2025-01-27,0.6323010573602472
4233243369,672241,2025-02-03,0.6321404032984459
4233243369,672241,2025-02-10,0.6320115286608741
4233243369,672241,2025-02-17,0.6319293557655162
4233243369,672241,2025-02-24,0.6318808455306533
4233243369,672241,2025-03-03,0.6318204899256958
4244979510,672241,2024-11-25,-0.0004023530546257703
4244979510,672241,2024-12-02,-0.0005002452618462216
4244979510,672241,2024-12-09,-0.0006089881364911287
4244979510,672241,2024-12-16,-0.0007312929050820038
4244979510,672241,2024-12-23,-0.0008410188132912388
4244979510,672241,2024-12-30,-0.0009296064478644395
4244979510,672241,2025-01-06,-0.000982237978804812
4244979510,672241,2025-01-13,-0.0010301963286794003
4244979510,672241,2025-01-20,-0.0011111867322959323
4244979510,672241,2025-01-27,-0.0012438257072063807
4244979510,672241,2025-02-03,-0.0013792620998115401
4244979510,672241,2025-02-10,-0.0014155699691471568
4244979510,672241,2025-02-17,-0.001399335093484111
4244979510,672241,2025-02-24,-0.0013697901209180907
4244979510,672241,2025-03-03,-0.0013382894186957373
4293110694,672241,2024-11-25,0.0
4293110694,672241,2024-12-02,0.0
4293110694,672241,2024-12-09,0.0
4293110694,672241,2024-12-16,0.0
4293110694,672241,2024-12-23,0.0
4293110694,672241,2024-12-30,0.0
4293110694,672241,2025-01-06,0.0
4293110694,672241,2025-01-13,0.0
4293110694,672241,2025-01-20,0.0
4293110694,672241,2025-01-27,0.0
4293110694,672241,2025-02-03,0.0
4293110694,672241,2025-02-10,0.0
4293110694,672241,2025-02-17,0.0
4293110694,672241,2025-02-24,0.0
4293110694,672241,2025-03-03,0.0
4299736790,672241,2024-11-25,0.08655253514091948
4299736790,672241,2024-12-02,0.08654367198164248
4299736790,672241,2024-12-09,0.08653649161152369
4299736790,672241,2024-12-16,0.08653077857351463
4299736790,672241,2024-12-23,0.08652636406107916
4299736790,672241,2024-12-30,0.08652308097360316
4299736790,672241,2025-01-06,0.08652080539917803
4299736790,672241,2025-01-13,0.08651941765665347
4299736790,672241,2025-01-20,0.08651882947332773
4299736790,672241,2025-01-27,0.08651892379800308
4299736790,672241,2025-02-03,0.08651962063148733
4299736790,672241,2025-02-10,0.08652079308288092
4299736790,672241,2025-02-17,0.08652234003807775
4299736790,672241,2025-02-24,0.08652415112655142
4299736790,672241,2025-03-03,0.08652613262632196
4299740219,672241,2024-11-25,2.4598892276217863
4299740219,672241,2024-12-02,2.4599044163070536
4299740219,672241,2024-12-09,2.4597008254515664
4299740219,672241,2024-12-16,2.459550888452126
4299740219,672241,2024-12-23,2.4594242640813593
4299740219,672241,2024-12-30,2.4593137037328034
4299740219,672241,2025-01-06,2.459230984376904
4299740219,672241,2025-01-13,2.459177339538964
4299740219,672241,2025-01-20,2.459146943651351
4299740219,672241,2025-01-27,2.459130272077383
4299740219,672241,2025-02-03,2.4591225074366476
4299740219,672241,2025-02-10,2.4591224078583664
4299740219,672241,2025-02-17,2.45913784219285
4299740219,672241,2025-02-24,2.4591809865310275
4299740219,672241,2025-03-03,2.459253904716474
4391268112,672241,2024-11-25,0.3094419142526215
4391268112,672241,2024-12-02,0.30944631346377394
4391268112,672241,2024-12-09,0.30944637180167384
4391268112,672241,2024-12-16,0.3094453294589979
4391268112,672241,2024-12-23,0.3094453038693835
4391268112,672241,2024-12-30,0.30944692749530817
4391268112,672241,2025-01-06,0.3094501246284372
4391268112,672241,2025-01-13,0.30945423853610343
4391268112,672241,2025-01-20,0.30945858772032653
4391268112,672241,2025-01-27,0.309462342684674
4391268112,672241,2025-02-03,0.3094635592168062
4391268112,672241,2025-02-10,0.3094634159604027
4391268112,672241,2025-02-17,0.3094619865069045
4391268112,672241,2025-02-24,0.30945959453290195
4391268112,672241,2025-03-03,0.30945837729460696
4396560443,672241,2024-11-25,0.9387666342424322
4396560443,672241,2024-12-02,0.9663408197379857
4396560443,672241,2024-12-09,0.9935794667016562
4396560443,672241,2024-12-16,1.0204798042446517
4396560443,672241,2024-12-23,1.0470377560001456
4396560443,672241,2024-12-30,1.0732511548795398
4396560443,672241,2025-01-06,1.09911820401581
4396560443,672241,2025-01-13,1.124636831420559
4396560443,672241,2025-01-20,1.1498056817827964
4396560443,672241,2025-01-27,1.1746248705384936
4396560443,672241,2025-02-03,1.1990933911018464
4396560443,672241,2025-02-10,1.2232109923101673
4396560443,672241,2025-02-17,1.2469782827287614
4396560443,672241,2025-02-24,1.270394948179747
4396560443,672241,2025-03-03,1.2934613278074043
4475480724,672241,2024-11-25,9.280248436778916
4475480724,672241,2024-12-02,10.501940874103322
4475480724,672241,2024-12-09,11.71221036500935
4475480724,672241,2024-12-16,12.911061922722082
4475480724,672241,2024-12-23,14.098507799794383
4475480724,672241,2024-12-30,15.274552833312592
4475480724,672241,2025-01-06,16.43919843050293
4475480724,672241,2025-01-13,17.5924414393761
4475480724,672241,2025-01-20,18.734280732701134
4475480724,672241,2025-01-27,19.864721431137266
4475480724,672241,2025-02-03,20.983765819444333
4475480724,672241,2025-02-10,22.091417470579888
4475480724,672241,2025-02-17,23.187671896408265
4475480724,672241,2025-02-24,24.272529017041375
4475480724,672241,2025-03-03,25.345992357165805
4475481627,672241,2024-11-25,0.16154840647996813
4475481627,672241,2024-12-02,0.16940325809488502
4475481627,672241,2024-12-09,0.17719495174226882
4475481627,672241,2024-12-16,0.18492346096637033
4475481627,672241,2024-12-23,0.19258870998865027
4475481627,672241,2024-12-30,0.20019061320925557
4475481627,672241,2025-01-06,0.2077290856756511
4475481627,672241,2025-01-13,0.21520400800013043
4475481627,672241,2025-01-20,0.22261529834541138
4475481627,672241,2025-01-27,0.22996287426333328
4475481627,672241,2025-02-03,0.23724667232956848
4475481627,672241,2025-02-10,0.24446663874534744
4475481627,672241,2025-02-17,0.25162273434867516
4475481627,672241,2025-02-24,0.25871494795286043
4475481627,672241,2025-03-03,0.26574327691164346
4475482043,672241,2024-11-25,0.04283218675443839
4475482043,672241,2024-12-02,0.04509736933546748
4475482043,672241,2024-12-09,0.047344472673259905
4475482043,672241,2024-12-16,0.049572314499297845
4475482043,672241,2024-12-23,0.051779852438612786
4475482043,672241,2024-12-30,0.05396621392805718
4475482043,672241,2025-01-06,0.056130645013667116
4475482043,672241,2025-01-13,0.05827251727516485
4475482043,672241,2025-01-20,0.06039129560437162
4475482043,672241,2025-01-27,0.06248654591531193
4475482043,672241,2025-02-03,0.06455790793430675
4475482043,672241,2025-02-10,0.0666050971522958
4475482043,672241,2025-02-17,0.06862789716909114
4475482043,672241,2025-02-24,0.07062613734945783
4475482043,672241,2025-03-03,0.07259971615491423
4486038235,672241,2024-11-25,0.8995676379453356
4486038235,672241,2024-12-02,0.9625986787847506
4486038235,672241,2024-12-09,1.0250414159065153
4486038235,672241,2024-12-16,1.0868952362499338
4486038235,672241,2024-12-23,1.148159840044071
4486038235,672241,2024-12-30,1.2088351139233027
4486038235,672241,2025-01-06,1.2689210461542648
4486038235,672241,2025-01-13,1.3284176472138984
4486038235,672241,2025-01-20,1.3873249440437916
4486038235,672241,2025-01-27,1.4456429388724417
4486038235,672241,2025-02-03,1.5033716452405281
4486038235,672241,2025-02-10,1.5605110563819953
4486038235,672241,2025-02-17,1.617061121346927
4486038235,672241,2025-02-24,1.6730218263138774
4486038235,672241,2025-03-03,1.7283931088259041
4486038328,672241,2024-11-25,0.6871114008639799
4486038328,672241,2024-12-02,0.7425913473205582
4486038328,672241,2024-12-09,0.7975583312532843
4486038328,672241,2024-12-16,0.8520123609666971
4486038328,672241,2024-12-23,0.905953389315532
4486038328,672241,2024-12-30,0.9593814766294689
4486038328,672241,2025-01-06,1.0122965676957638
4486038328,672241,2025-01-13,1.0646986672667766
4486038328,672241,2025-01-20,1.11658774839219
4486038328,672241,2025-01-27,1.167963752674707
4486038328,672241,2025-02-03,1.2188266695935905
4486038328,672241,2025-02-10,1.2691764132705332
4486038328,672241,2025-02-17,1.3190129759964586
4486038328,672241,2025-02-24,1.368336331064359
4486038328,672241,2025-03-03,1.417146456510495
4486038387,672241,2024-11-25,0.7874592713009763
4486038387,672241,2024-12-02,0.7874984493445484
4486038387,672241,2024-12-09,0.787496407902875
4486038387,672241,2024-12-16,0.7875043361769164
4486038387,672241,2024-12-23,0.7875208161266587
4486038387,672241,2024-12-30,0.7875374500665908
4486038387,672241,2025-01-06,0.7875470187579683
4486038387,672241,2025-01-13,0.7875451105389092
4486038387,672241,2025-01-20,0.7875419941623931
4486038387,672241,2025-01-27,0.7875400209361809
4486038387,672241,2025-02-03,0.7875257188125139
4486038387,672241,2025-02-10,0.7874980271414366
4486038387,672241,2025-02-17,0.7874678182557711
4486038387,672241,2025-02-24,0.7874390044905997
4486038387,672241,2025-03-03,0.7874094744404185
4636511797,672241,2024-11-25,0.0
4636511797,672241,2024-12-02,0.0
4636511797,672241,2024-12-09,0.0
4636511797,672241,2024-12-16,0.0
4636511797,672241,2024-12-23,0.0
4636511797,672241,2024-12-30,0.0
4636511797,672241,2025-01-06,0.0
4636511797,672241,2025-01-13,0.0
4636511797,672241,2025-01-20,0.0
4636511797,672241,2025-01-27,0.0
4636511797,672241,2025-02-03,0.0
4636511797,672241,2025-02-10,0.0
4636511797,672241,2025-02-17,0.0
4636511797,672241,2025-02-24,0.0
4636511797,672241,2025-03-03,0.0
4709870548,672241,2024-11-25,0.0
4709870548,672241,2024-12-02,0.0
4709870548,672241,2024-12-09,0.0
4709870548,672241,2024-12-16,0.0
4709870548,672241,2024-12-23,0.0
4709870548,672241,2024-12-30,0.0
4709870548,672241,2025-01-06,0.0
4709870548,672241,2025-01-13,0.0
4709870548,672241,2025-01-20,0.0
4709870548,672241,2025-01-27,0.0
4709870548,672241,2025-02-03,0.0
4709870548,672241,2025-02-10,0.0
4709870548,672241,2025-02-17,0.0
4709870548,672241,2025-02-24,0.0
4709870548,672241,2025-03-03,0.0
4723833696,672241,2024-11-25,5.051764345091991
4723833696,672241,2024-12-02,2.5516145873466183
4723833696,672241,2024-12-09,1.0515523022081004
4723833696,672241,2024-12-16,3.5515019420359146
4723833696,672241,2024-12-23,2.0514753450813332
4723833696,672241,2024-12-30,3.0514220120122704
4723833696,672241,2025-01-06,3.5513693113626377
4723833696,672241,2025-01-13,5.05127462085432
4723833696,672241,2025-01-20,2.5511997779562097
4723833696,672241,2025-01-27,2.551118925510827
4723833696,672241,2025-02-03,5.051016693888597
4723833696,672241,2025-02-10,2.5509437434635225
4723833696,672241,2025-02-17,2.550853189102577
4723833696,672241,2025-02-24,2.050852935750404
4723833696,672241,2025-03-03,2.0508849584383477
4723910471,672241,2024-11-25,2.5879230235937363
4723910471,672241,2024-12-02,0.6260894047783195
4723910471,672241,2024-12-09,1.6639315576040574
4723910471,672241,2024-12-16,0.7012762400728415
4723910471,672241,2024-12-23,1.7380528230655243
4723910471,672241,2024-12-30,0.7740929639742119
4723910471,672241,2025-01-06,0.8096627548126719
4723910471,672241,2025-01-13,1.8447609277163748
4723910471,672241,2025-01-20,0.37908712105643483
4723910471,672241,2025-01-27,2.4131684874441532
4723910471,672241,2025-02-03,0.4463499310679717
